E,LDOS
 -0.18666666666666676      ,   2.3723840168096890     
 -0.18613333333333337      ,   2.3362918840484386     
 -0.18559999999999999      ,   2.3010662371739898     
 -0.18506666666666660      ,   2.2666834929328994     
 -0.18453333333333333      ,   2.2331207008982328     
 -0.18400000000000005      ,   2.2003555344270573     
 -0.18346666666666667      ,   2.1683662807374815     
 -0.18293333333333339      ,   2.1371318302470743     
 -0.18240000000000001      ,   2.1066316652996693     
 -0.18186666666666673      ,   2.0768458483942918     
 -0.18133333333333335      ,   2.0477550100173176     
 -0.18079999999999996      ,   2.0193403361682498     
 -0.18026666666666669      ,   1.9915835556589638     
 -0.17973333333333330      ,   1.9644669272575117     
 -0.17920000000000003      ,   1.9379732267390939     
 -0.17866666666666675      ,   1.9120857338993171     
 -0.17813333333333337      ,   1.8867882195782439     
 -0.17759999999999998      ,   1.8620649327375451     
 -0.17706666666666671      ,   1.8379005876275791     
 -0.17653333333333332      ,   1.8142803510763263     
 -0.17600000000000005      ,   1.7911898299277866     
 -0.17546666666666666      ,   1.7686150586531602     
 -0.17493333333333339      ,   1.7465424871549917     
 -0.17440000000000000      ,   1.7249589687808717     
 -0.17386666666666672      ,   1.7038517485607838     
 -0.17333333333333334      ,   1.6832084516793449     
 -0.17279999999999995      ,   1.6630170721922279     
 -0.17226666666666668      ,   1.6432659619937888     
 -0.17173333333333329      ,   1.6239438200412795     
 -0.17120000000000002      ,   1.6050396818394919     
 -0.17066666666666674      ,   1.5865429091881291     
 -0.17013333333333336      ,   1.5684431801931684     
 -0.16960000000000008      ,   1.5507304795422949     
 -0.16906666666666670      ,   1.5333950890435488     
 -0.16853333333333331      ,   1.5164275784256049     
 -0.16800000000000004      ,   1.4998187963973044     
 -0.16746666666666665      ,   1.4835598619635011     
 -0.16693333333333338      ,   1.4676421559937849     
 -0.16639999999999999      ,   1.4520573130401300     
 -0.16586666666666672      ,   1.4367972133992566     
 -0.16533333333333333      ,   1.4218539754150630     
 -0.16479999999999995      ,   1.4072199480163714     
 -0.16426666666666667      ,   1.3928877034848810     
 -0.16373333333333329      ,   1.3788500304481799     
 -0.16320000000000001      ,   1.3650999270925299     
 -0.16266666666666674      ,   1.3516305945899592     
 -0.16213333333333335      ,   1.3384354307342761     
 -0.16160000000000008      ,   1.3255080237805263     
 -0.16106666666666669      ,   1.3128421464823414     
 -0.16053333333333331      ,   1.3004317503218124     
 -0.16000000000000003      ,   1.2882709599263740     
 -0.15946666666666665      ,   1.2763540676673522     
 -0.15893333333333337      ,   1.2646755284348432     
 -0.15839999999999999      ,   1.2532299545836700     
 -0.15786666666666671      ,   1.2420121110452467     
 -0.15733333333333333      ,   1.2310169106002664     
 -0.15680000000000005      ,   1.2202394093072555     
 -0.15626666666666666      ,   1.2096748020820409     
 -0.15573333333333328      ,   1.1993184184234760     
 -0.15520000000000000      ,   1.1891657182806290     
 -0.15466666666666673      ,   1.1792122880569780     
 -0.15413333333333334      ,   1.1694538367471121     
 -0.15360000000000007      ,   1.1598861922016688     
 -0.15306666666666668      ,   1.1505052975162484     
 -0.15253333333333330      ,   1.1413072075402584     
 -0.15200000000000002      ,   1.1322880855016737     
 -0.15146666666666664      ,   1.1234441997438840     
 -0.15093333333333336      ,   1.1147719205708804     
 -0.15039999999999998      ,   1.1062677171971056     
 -0.14986666666666670      ,   1.0979281547985089     
 -0.14933333333333343      ,   1.0897498916613491     
 -0.14880000000000004      ,   1.0817296764254436     
 -0.14826666666666666      ,   1.0738643454186929     
 -0.14773333333333327      ,   1.0661508200797367     
 -0.14720000000000000      ,   1.0585861044658029     
 -0.14666666666666672      ,   1.0511672828427818     
 -0.14613333333333334      ,   1.0438915173548040     
 -0.14560000000000006      ,   1.0367560457705485     
 -0.14506666666666668      ,   1.0297581793036903     
 -0.14453333333333340      ,   1.0228953005049806     
 -0.14400000000000002      ,   1.0161648612234611     
 -0.14346666666666663      ,   1.0095643806345320     
 -0.14293333333333336      ,   1.0030914433325246     
 -0.14239999999999997      ,  0.99674369748562197     
 -0.14186666666666670      ,  0.99051885305100829     
 -0.14133333333333342      ,  0.98441468004816879     
 -0.14080000000000004      ,  0.97842900688841028     
 -0.14026666666666665      ,  0.97255971875864222     
 -0.13973333333333327      ,  0.96680475605764060     
 -0.13919999999999999      ,  0.96116211288297104     
 -0.13866666666666672      ,  0.95562983556688119     
 -0.13813333333333333      ,  0.95020602125951892     
 -0.13760000000000006      ,  0.94488881655788015     
 -0.13706666666666667      ,  0.93967641617893538     
 -0.13653333333333340      ,  0.93456706167549297     
 -0.13600000000000001      ,  0.92955904019332991     
 -0.13546666666666662      ,  0.92465068326825206     
 -0.13493333333333335      ,  0.91984036566173144     
 -0.13439999999999996      ,  0.91512650423385733     
 -0.13386666666666669      ,  0.91050755685236673     
 -0.13333333333333341      ,  0.90598202133655836     
 -0.13280000000000003      ,  0.90154843443496058     
 -0.13226666666666664      ,  0.89720537083563023     
 -0.13173333333333337      ,  0.89295144220803979     
 -0.13119999999999998      ,  0.88878529627550418     
 -0.13066666666666671      ,  0.88470561591718300     
 -0.13013333333333332      ,  0.88071111829869009     
 -0.12960000000000005      ,  0.87680055403039203     
 -0.12906666666666666      ,  0.87297270635251967     
 -0.12853333333333339      ,  0.86922639034624039     
 -0.12800000000000000      ,  0.86556045216984945     
 -0.12746666666666662      ,  0.86197376831931760     
 -0.12693333333333334      ,  0.85846524491241949     
 -0.12639999999999996      ,  0.85503381699568815     
 -0.12586666666666668      ,  0.85167844787352198     
 -0.12533333333333341      ,  0.84839812845873241     
 -0.12480000000000002      ,  0.84519187664389805     
 -0.12426666666666675      ,  0.84205873669286357     
 -0.12373333333333336      ,  0.83899777865180059     
 -0.12319999999999998      ,  0.83600809777922436     
 -0.12266666666666670      ,  0.83308881399440726     
 -0.12213333333333332      ,  0.83023907134362862     
 -0.12160000000000004      ,  0.82745803748377533     
 -0.12106666666666666      ,  0.82474490318272065     
 -0.12053333333333338      ,  0.82209888183606461     
 -0.12000000000000000      ,  0.81951920899971153     
 -0.11946666666666672      ,  0.81700514193786844     
 -0.11893333333333334      ,  0.81455595918599688     
 -0.11839999999999995      ,  0.81217096012833978     
 -0.11786666666666668      ,  0.80984946458957507     
 -0.11733333333333340      ,  0.80759081244024766     
 -0.11680000000000013      ,  0.80539436321557256     
 -0.11626666666666663      ,  0.80325949574728173     
 -0.11573333333333335      ,  0.80118560780814874     
 -0.11519999999999997      ,  0.79917211576886027     
 -0.11466666666666669      ,  0.79721845426692084     
 -0.11413333333333342      ,  0.79532407588729193     
 -0.11359999999999992      ,  0.79348845085445341     
 -0.11306666666666665      ,  0.79171106673561342     
 -0.11253333333333337      ,  0.78999142815480261     
 -0.11200000000000010      ,  0.78832905651757901     
 -0.11146666666666671      ,  0.78672348974610185     
 -0.11093333333333333      ,  0.78517428202433281     
 -0.11039999999999994      ,  0.78368100355313808     
 -0.10986666666666667      ,  0.78224324031506631     
 -0.10933333333333339      ,  0.78086059384859996     
 -0.10880000000000012      ,  0.77953268103166828     
 -0.10826666666666662      ,  0.77825913387424461     
 -0.10773333333333335      ,  0.77703959931983768     
 -0.10719999999999996      ,  0.77587373905568890     
 -0.10666666666666669      ,  0.77476122933154701     
 -0.10613333333333341      ,  0.77370176078681263     
 -0.10559999999999992      ,  0.77269503828594688     
 -0.10506666666666664      ,  0.77174078076196939     
 -0.10453333333333337      ,  0.77083872106793672     
 -0.10400000000000009      ,  0.76998860583625284     
 -0.10346666666666671      ,  0.76919019534570221     
 -0.10293333333333332      ,  0.76844326339608882     
 -0.10239999999999994      ,  0.76774759719038299     
 -0.10186666666666666      ,  0.76710299722426034     
 -0.10133333333333339      ,  0.76650927718295769     
 -0.10080000000000011      ,  0.76596626384534772     
 -0.10026666666666662      ,  0.76547379699516194     
  -9.9733333333333340E-002 ,  0.76503172933927732     
  -9.9200000000000066E-002 ,  0.76463992643301859     
  -9.8666666666666680E-002 ,  0.76429826661239009     
  -9.8133333333333406E-002 ,  0.76400664093320547     
  -9.7599999999999909E-002 ,  0.76376495311705916     
  -9.7066666666666634E-002 ,  0.76357311950409246     
  -9.6533333333333360E-002 ,  0.76343106901251956     
  -9.6000000000000085E-002 ,  0.76333874310489735     
  -9.5466666666666700E-002 ,  0.76329609576109159     
  -9.4933333333333314E-002 ,  0.76330309345793590     
  -9.4399999999999928E-002 ,  0.76335971515557555     
  -9.3866666666666654E-002 ,  0.76346595229046921     
  -9.3333333333333379E-002 ,  0.76362180877507302     
  -9.2800000000000105E-002 ,  0.76382730100419227     
  -9.2266666666666608E-002 ,  0.76408245786802498     
  -9.1733333333333333E-002 ,  0.76438732077190175     
  -9.1200000000000059E-002 ,  0.76474194366276060     
  -9.0666666666666673E-002 ,  0.76514639306237109     
  -9.0133333333333399E-002 ,  0.76560074810735468     
  -8.9599999999999902E-002 ,  0.76610510059602654     
  -8.9066666666666627E-002 ,  0.76665955504213190     
  -8.8533333333333353E-002 ,  0.76726422873549516     
  -8.8000000000000078E-002 ,  0.76791925180967935     
  -8.7466666666666693E-002 ,  0.76862476731668883     
  -8.6933333333333307E-002 ,  0.76938093130880725     
  -8.6400000000000032E-002 ,  0.77018791292765321     
  -8.5866666666666647E-002 ,  0.77104589450050931     
  -8.5333333333333372E-002 ,  0.77195507164406052     
  -8.4800000000000098E-002 ,  0.77291565337559953     
  -8.4266666666666601E-002 ,  0.77392786223183774     
  -8.3733333333333326E-002 ,  0.77499193439541181     
  -8.3200000000000052E-002 ,  0.77610811982921579     
  -8.2666666666666666E-002 ,  0.77727668241869763     
  -8.2133333333333391E-002 ,  0.77849790012222031     
  -8.1600000000000006E-002 ,  0.77977206512968189     
  -8.1066666666666620E-002 ,  0.78109948402949381     
  -8.0533333333333346E-002 ,  0.78248047798411480     
  -8.0000000000000071E-002 ,  0.78391538291428930     
  -7.9466666666666796E-002 ,  0.78540454969216111     
  -7.8933333333333300E-002 ,  0.78694834434347793     
  -7.8400000000000025E-002 ,  0.78854714825902561     
  -7.7866666666666640E-002 ,  0.79020135841556216     
  -7.7333333333333365E-002 ,  0.79191138760639845     
  -7.6800000000000090E-002 ,  0.79367766468189471     
  -7.6266666666666594E-002 ,  0.79550063480008848     
  -7.5733333333333319E-002 ,  0.79738075968768096     
  -7.5200000000000045E-002 ,  0.79931851791165731     
  -7.4666666666666659E-002 ,  0.80131440516179653     
  -7.4133333333333384E-002 ,  0.80336893454434044     
  -7.3599999999999999E-002 ,  0.80548263688710808     
  -7.3066666666666613E-002 ,  0.80765606105636334     
  -7.2533333333333339E-002 ,  0.80988977428572662     
  -7.2000000000000064E-002 ,  0.81218436251748150     
  -7.1466666666666789E-002 ,  0.81454043075658022     
  -7.0933333333333293E-002 ,  0.81695860343771398     
  -7.0400000000000018E-002 ,  0.81943952480581139     
  -6.9866666666666633E-002 ,  0.82198385931033602     
  -6.9333333333333358E-002 ,  0.82459229201376960     
  -6.8800000000000083E-002 ,  0.82726552901469941     
  -6.8266666666666587E-002 ,  0.83000429788591679     
  -6.7733333333333312E-002 ,  0.83280934812796781     
  -6.7200000000000037E-002 ,  0.83568145163861396     
  -6.6666666666666763E-002 ,  0.83862140319867828     
  -6.6133333333333377E-002 ,  0.84163002097473161     
  -6.5599999999999992E-002 ,  0.84470814703916375     
  -6.5066666666666606E-002 ,  0.84785664790813708     
  -6.4533333333333331E-002 ,  0.85107641509796983     
  -6.4000000000000057E-002 ,  0.85436836570051278     
  -6.3466666666666782E-002 ,  0.85773344297808951     
  -6.2933333333333286E-002 ,  0.86117261697861280     
  -6.2400000000000011E-002 ,  0.86468688517147230     
  -6.1866666666666625E-002 ,  0.86827727310487646     
  -6.1333333333333351E-002 ,  0.87194483508526499     
  -6.0800000000000076E-002 ,  0.87569065487950171     
  -6.0266666666666580E-002 ,  0.87951584644055492     
  -5.9733333333333305E-002 ,  0.88342155465736916     
  -5.9200000000000030E-002 ,  0.88740895612972592     
  -5.8666666666666756E-002 ,  0.89147925996881050     
  -5.8133333333333370E-002 ,  0.89563370862433234     
  -5.7599999999999985E-002 ,  0.89987357873899598     
  -5.7066666666666599E-002 ,  0.90420018203116870     
  -5.6533333333333324E-002 ,  0.90861486620663079     
  -5.6000000000000050E-002 ,  0.91311901590028510     
  -5.5466666666666775E-002 ,  0.91771405364875247     
  -5.4933333333333279E-002 ,  0.92240144089480380     
  -5.4400000000000004E-002 ,  0.92718267902455909     
  -5.3866666666666729E-002 ,  0.93205931043850476     
  -5.3333333333333344E-002 ,  0.93703291965727931     
  -5.2800000000000069E-002 ,  0.94210513446328248     
  -5.2266666666666572E-002 ,  0.94727762707919771     
  -5.1733333333333298E-002 ,  0.95255211538442741     
  -5.1200000000000023E-002 ,  0.95793036417061195     
  -5.0666666666666749E-002 ,  0.96341418643729826     
  -5.0133333333333363E-002 ,  0.96900544472887540     
  -4.9599999999999977E-002 ,  0.97470605251396869     
  -4.9066666666666703E-002 ,  0.98051797560835918     
  -4.8533333333333317E-002 ,  0.98644323364267317     
  -4.8000000000000043E-002 ,  0.99248390157592825     
  -4.7466666666666768E-002 ,  0.99864211125612279     
  -4.6933333333333271E-002 ,   1.0049200530290554     
  -4.6399999999999997E-002 ,   1.0113199773964325     
  -4.5866666666666722E-002 ,   1.0178441967245049     
  -4.5333333333333337E-002 ,   1.0244950870042375     
  -4.4800000000000062E-002 ,   1.0312750896641627     
  -4.4266666666666565E-002 ,   1.0381867134369080     
  -4.3733333333333291E-002 ,   1.0452325362804158     
  -4.3200000000000016E-002 ,   1.0524152073547977     
  -4.2666666666666742E-002 ,   1.0597374490556566     
  -4.2133333333333356E-002 ,   1.0672020591046967     
  -4.1599999999999970E-002 ,   1.0748119126982720     
  -4.1066666666666696E-002 ,   1.0825699647145042     
  -4.0533333333333310E-002 ,   1.0904792519793667     
  -4.0000000000000036E-002 ,   1.0985428955920509     
  -3.9466666666666761E-002 ,   1.1067641033097761     
  -3.8933333333333264E-002 ,   1.1151461719919362     
  -3.8399999999999990E-002 ,   1.1236924901033210     
  -3.7866666666666715E-002 ,   1.1324065402759227     
  -3.7333333333333329E-002 ,   1.1412919019284737     
  -3.6800000000000055E-002 ,   1.1503522539426236     
  -3.6266666666666669E-002 ,   1.1595913773943527     
  -3.5733333333333284E-002 ,   1.1690131583386778     
  -3.5200000000000009E-002 ,   1.1786215906455069     
  -3.4666666666666734E-002 ,   1.1884207788838104     
  -3.4133333333333460E-002 ,   1.1984149412509111     
  -3.3599999999999963E-002 ,   1.2086084125430241     
  -3.3066666666666689E-002 ,   1.2190056471625927     
  -3.2533333333333303E-002 ,   1.2296112221573243     
  -3.2000000000000028E-002 ,   1.2404298402849105     
  -3.1466666666666754E-002 ,   1.2514663330968290     
  -3.0933333333333257E-002 ,   1.2627256640335240     
  -3.0399999999999983E-002 ,   1.2742129315224229     
  -2.9866666666666708E-002 ,   1.2859333720691783     
  -2.9333333333333322E-002 ,   1.2978923633314174     
  -2.8800000000000048E-002 ,   1.3100954271629757     
  -2.8266666666666662E-002 ,   1.3225482326155664     
  -2.7733333333333277E-002 ,   1.3352565988831702     
  -2.7200000000000002E-002 ,   1.3482264981732504     
  -2.6666666666666727E-002 ,   1.3614640584872677     
  -2.6133333333333453E-002 ,   1.3749755662914196     
  -2.5599999999999956E-002 ,   1.3887674690568916     
  -2.5066666666666682E-002 ,   1.4028463776472333     
  -2.4533333333333296E-002 ,   1.4172190685288151     
  -2.4000000000000021E-002 ,   1.4318924857783777     
  -2.3466666666666747E-002 ,   1.4468737428602350     
  -2.2933333333333250E-002 ,   1.4621701241437468     
  -2.2399999999999975E-002 ,   1.4777890861300818     
  -2.1866666666666701E-002 ,   1.4937382583558612     
  -2.1333333333333426E-002 ,   1.5100254439396026     
  -2.0800000000000041E-002 ,   1.5266586197357719     
  -2.0266666666666655E-002 ,   1.5436459360602532     
  -1.9733333333333269E-002 ,   1.5609957159501737     
  -1.9199999999999995E-002 ,   1.5787164539207021     
  -1.8666666666666720E-002 ,   1.5968168141814987     
  -1.8133333333333446E-002 ,   1.6153056282758758     
  -1.7599999999999949E-002 ,   1.6341918921069414     
  -1.7066666666666674E-002 ,   1.6534847623166375     
  -1.6533333333333400E-002 ,   1.6731935519860872     
  -1.6000000000000014E-002 ,   1.6933277256288108     
  -1.5466666666666740E-002 ,   1.7138968934525434     
  -1.4933333333333243E-002 ,   1.7349108048704531     
  -1.4399999999999968E-002 ,   1.7563793412483146     
  -1.3866666666666694E-002 ,   1.7783125078815647     
  -1.3333333333333419E-002 ,   1.8007204252037730     
  -1.2800000000000034E-002 ,   1.8236133192371040     
  -1.2266666666666648E-002 ,   1.8470015113054077     
  -1.1733333333333262E-002 ,   1.8708954070409214     
  -1.1199999999999988E-002 ,   1.8953054847270849     
  -1.0666666666666713E-002 ,   1.9202422830317025     
  -1.0133333333333439E-002 ,   1.9457163881966613     
  -9.5999999999999419E-003 ,   1.9717384207624740     
  -9.0666666666666673E-003 ,   1.9983190219172757     
  -8.5333333333333927E-003 ,   2.0254688395710163     
  -8.0000000000000071E-003 ,   2.0531985142646665     
  -7.4666666666667325E-003 ,   2.0815186650326183     
  -6.9333333333332359E-003 ,   2.1104398753421920     
  -6.3999999999999613E-003 ,   2.1399726792371174     
  -5.8666666666666867E-003 ,   2.1701275478129105     
  -5.3333333333334121E-003 ,   2.2009148761483712     
  -4.8000000000000265E-003 ,   2.2323449708113769     
  -4.2666666666666409E-003 ,   2.2644280380465864     
  -3.7333333333333663E-003 ,   2.2971741727385639     
  -3.1999999999999806E-003 ,   2.3305933482255581     
  -2.6666666666667060E-003 ,   2.3646954070175972     
  -2.1333333333334314E-003 ,   2.3994900524475433     
  -1.5999999999999348E-003 ,   2.4349868412556344     
  -1.0666666666666602E-003 ,   2.4711951770779721     
  -5.3333333333338562E-004 ,   2.5081243047779171     
   0.0000000000000000      ,   2.5457833055263759     
   5.3333333333327460E-004 ,   2.5841810925051347     
   1.0666666666666602E-003 ,   2.6233264070757865     
   1.6000000000000458E-003 ,   2.6632278152271249     
   2.1333333333333204E-003 ,   2.7038937040872995     
   2.6666666666665950E-003 ,   2.7453322782631013     
   3.1999999999999806E-003 ,   2.7875515557491761     
   3.7333333333333663E-003 ,   2.8305593631345634     
   4.2666666666666409E-003 ,   2.8743633298231654     
   4.8000000000000265E-003 ,   2.9189708809787334     
   5.3333333333333011E-003 ,   2.9643892289031544     
   5.8666666666665757E-003 ,   3.0106253625604720     
   6.4000000000000723E-003 ,   3.0576860349654669     
   6.9333333333333469E-003 ,   3.1055777481667888     
   7.4666666666666215E-003 ,   3.1543067355688339     
   8.0000000000000071E-003 ,   3.2038789413524444     
   8.5333333333332817E-003 ,   3.2542999967739488     
   9.0666666666666673E-003 ,   3.3055751931420305     
   9.6000000000000529E-003 ,   3.3577094512929144     
   1.0133333333333328E-002 ,   3.4107072874068662     
   1.0666666666666602E-002 ,   3.4645727750305806     
   1.1199999999999877E-002 ,   3.5193095031924573     
   1.1733333333333373E-002 ,   3.5749205305195479     
   1.2266666666666648E-002 ,   3.6314083352863578     
   1.2800000000000034E-002 ,   3.6887747613473301     
   1.3333333333333308E-002 ,   3.7470209599249387     
   1.3866666666666583E-002 ,   3.8061473272470314     
   1.4400000000000079E-002 ,   3.8661534380475255     
   1.4933333333333354E-002 ,   3.9270379749659998     
   1.5466666666666629E-002 ,   3.9887986539046487     
   1.5999999999999903E-002 ,   4.0514321454236821     
   1.6533333333333289E-002 ,   4.1149339922821060     
   1.7066666666666674E-002 ,   4.1792985232575086     
   1.7600000000000060E-002 ,   4.2445187634077728     
   1.8133333333333335E-002 ,   4.3105863409691514     
   1.8666666666666609E-002 ,   4.3774913911193440     
   1.9200000000000106E-002 ,   4.4452224568706038     
   1.9733333333333380E-002 ,   4.5137663873972169     
   2.0266666666666655E-002 ,   4.5831082341440190     
   2.0800000000000041E-002 ,   4.6532311451063162     
   2.1333333333333315E-002 ,   4.7241162577206053     
   2.1866666666666701E-002 ,   4.7957425908557845     
   2.2400000000000087E-002 ,   4.8680869364498678     
   2.2933333333333361E-002 ,   4.9411237513966011     
   2.3466666666666636E-002 ,   5.0148250503493683     
   2.3999999999999910E-002 ,   5.0891603001778174     
   2.4533333333333407E-002 ,   5.1640963168838114     
   2.5066666666666682E-002 ,   5.2395971658570453     
   2.5600000000000067E-002 ,   5.3156240664261052     
   2.6133333333333342E-002 ,   5.3921353017329956     
   2.6666666666666616E-002 ,   5.4690861350306319     
   2.7200000000000113E-002 ,   5.5464287335651283     
   2.7733333333333388E-002 ,   5.6241121012607804     
   2.8266666666666662E-002 ,   5.7020820214705443     
   2.8799999999999937E-002 ,   5.7802810110878928     
   2.9333333333333322E-002 ,   5.8586482873390651     
   2.9866666666666708E-002 ,   5.9371197485853839     
   3.0400000000000094E-002 ,   6.0156279704674560     
   3.0933333333333368E-002 ,   6.0941022187151264     
   3.1466666666666643E-002 ,   6.1724684799327028     
   3.1999999999999917E-002 ,   6.2506495116443990     
   3.2533333333333414E-002 ,   6.3285649128517774     
   3.3066666666666689E-002 ,   6.4061312163062478     
   3.3599999999999963E-002 ,   6.4832620036339401     
   3.4133333333333349E-002 ,   6.5598680443556319     
   3.4666666666666623E-002 ,   6.6358574597208762     
   3.5200000000000120E-002 ,   6.7111359121097367     
   3.5733333333333395E-002 ,   6.7856068205466817     
   3.6266666666666669E-002 ,   6.8591716026176810     
   3.6799999999999944E-002 ,   6.9317299427806995     
   3.7333333333333329E-002 ,   7.0031800867241651     
   3.7866666666666715E-002 ,   7.0734191610606043     
   3.8400000000000101E-002 ,   7.1423435172619216     
   3.8933333333333375E-002 ,   7.2098490983606762     
   3.9466666666666650E-002 ,   7.2758318265749642     
   3.9999999999999925E-002 ,   7.3401880096768028     
   4.0533333333333421E-002 ,   7.4028147636238568     
   4.1066666666666696E-002 ,   7.4636104487202530     
   4.1599999999999970E-002 ,   7.5224751163603596     
   4.2133333333333356E-002 ,   7.5793109632362858     
   4.2666666666666631E-002 ,   7.6340227897459023     
   4.3200000000000127E-002 ,   7.6865184592095961     
   4.3733333333333402E-002 ,   7.7367093543802552     
   4.4266666666666676E-002 ,   7.7845108276035351     
   4.4799999999999951E-002 ,   7.8298426408490620     
   4.5333333333333337E-002 ,   7.8726293916950913     
   4.5866666666666722E-002 ,   7.9128009212174124     
   4.6399999999999997E-002 ,   7.9502926996317731     
   4.6933333333333382E-002 ,   7.9850461854881916     
   4.7466666666666657E-002 ,   8.0170091542490951     
   4.7999999999999932E-002 ,   8.0461359922210480     
   4.8533333333333428E-002 ,   8.0723879520789357     
   4.9066666666666703E-002 ,   8.0957333666294531     
   4.9599999999999977E-002 ,   8.1161478180100559     
   5.0133333333333363E-002 ,   8.1336142601922869     
   5.0666666666666638E-002 ,   8.1481230934312716     
   5.1200000000000023E-002 ,   8.1596721901322109     
   5.1733333333333409E-002 ,   8.1682668724451126     
   5.2266666666666683E-002 ,   8.1739198427008937     
   5.2799999999999958E-002 ,   8.1766510685156728     
   5.3333333333333344E-002 ,   8.1764876249802718     
   5.3866666666666729E-002 ,   8.1734634967882105     
   5.4400000000000004E-002 ,   8.1676193434315199     
   5.4933333333333390E-002 ,   8.1590022307142807     
   5.5466666666666664E-002 ,   8.1476653318227186     
   5.5999999999999939E-002 ,   8.1336676010853335     
   5.6533333333333435E-002 ,   8.1170734233995940     
   5.7066666666666710E-002 ,   8.0979522421433323     
   5.7599999999999985E-002 ,   8.0763781682696436     
   5.8133333333333370E-002 ,   8.0524295732404205     
   5.8666666666666645E-002 ,   8.0261886685044708     
   5.9200000000000030E-002 ,   7.9977410743749706     
   5.9733333333333416E-002 ,   7.9671753813946280     
   6.0266666666666691E-002 ,   7.9345827075648954     
   6.0799999999999965E-002 ,   7.9000562551159685     
   6.1333333333333240E-002 ,   7.8636908707599664     
   6.1866666666666736E-002 ,   7.8255826135475939     
   6.2400000000000011E-002 ,   7.7858283344990413     
   6.2933333333333397E-002 ,   7.7445252720638988     
   6.3466666666666671E-002 ,   7.7017706671707451     
   6.3999999999999946E-002 ,   7.6576614011482249     
   6.4533333333333442E-002 ,   7.6122936591608115     
   6.5066666666666717E-002 ,   7.5657626210354199     
   6.5599999999999992E-002 ,   7.5181621805107941     
   6.6133333333333266E-002 ,   7.4695846930810132     
   6.6666666666666652E-002 ,   7.4201207517846308     
   6.7200000000000037E-002 ,   7.3698589895753326     
   6.7733333333333423E-002 ,   7.3188859063460541     
   6.8266666666666698E-002 ,   7.2672857183035742     
   6.8799999999999972E-002 ,   7.2151402272238556     
   6.9333333333333247E-002 ,   7.1625287071613091     
   6.9866666666666744E-002 ,   7.1095278064187708     
   7.0400000000000018E-002 ,   7.0562114629765418     
   7.0933333333333404E-002 ,   7.0026508320791230     
   7.1466666666666678E-002 ,   6.9489142252330716     
   7.1999999999999953E-002 ,   6.8950670604180671     
   7.2533333333333450E-002 ,   6.8411718238003916     
   7.3066666666666724E-002 ,   6.7872880436138319     
   7.3599999999999999E-002 ,   6.7334722770994038     
   7.4133333333333273E-002 ,   6.6797781114517640     
   7.4666666666666659E-002 ,   6.6262561795978510     
   7.5200000000000045E-002 ,   6.5729541913449205     
   7.5733333333333430E-002 ,   6.5199169800060037     
   7.6266666666666705E-002 ,   6.4671865640791610     
   7.6799999999999979E-002 ,   6.4148022229708959     
   7.7333333333333254E-002 ,   6.3628005851663021     
   7.7866666666666751E-002 ,   6.3112157267108815     
   7.8400000000000025E-002 ,   6.2600792774311955     
   7.8933333333333300E-002 ,   6.2094205320215359     
   7.9466666666666685E-002 ,   6.1592665629934586     
   7.9999999999999960E-002 ,   6.1096423325352127     
   8.0533333333333457E-002 ,   6.0605708005626822     
   8.1066666666666731E-002 ,   6.0120730266459681     
   8.1600000000000006E-002 ,   5.9641682640389009     
   8.2133333333333280E-002 ,   5.9168740446851462     
   8.2666666666666666E-002 ,   5.8702062547763321     
   8.3200000000000052E-002 ,   5.8241792011460118     
   8.3733333333333326E-002 ,   5.7788056694463918     
   8.4266666666666712E-002 ,   5.7340969756270113     
   8.4799999999999986E-002 ,   5.6900630126747886     
   8.5333333333333261E-002 ,   5.6467122948541331     
   8.5866666666666758E-002 ,   5.6040520017857016     
   8.6400000000000032E-002 ,   5.5620880246185775     
   8.6933333333333307E-002 ,   5.5208250162896997     
   8.7466666666666693E-002 ,   5.4802664474505169     
   8.7999999999999967E-002 ,   5.4404146691008402     
   8.8533333333333464E-002 ,   5.4012709823475582     
   8.9066666666666738E-002 ,   5.3628357150443122     
   8.9600000000000013E-002 ,   5.3251083044143197     
   9.0133333333333288E-002 ,   5.2880873841612530     
   9.0666666666666673E-002 ,   5.2517708740707665     
   9.1200000000000059E-002 ,   5.2161560697369964     
   9.1733333333333333E-002 ,   5.1812397298371842     
   9.2266666666666719E-002 ,   5.1470181583406109     
   9.2799999999999994E-002 ,   5.1134872791779653     
   9.3333333333333268E-002 ,   5.0806427012058490     
   9.3866666666666765E-002 ,   5.0484797717594088     
   9.4400000000000039E-002 ,   5.0169936176646974     
   9.4933333333333314E-002 ,   4.9861791732437553     
   9.5466666666666700E-002 ,   4.9560311955491203     
   9.5999999999999974E-002 ,   4.9265442677631048     
   9.6533333333333360E-002 ,   4.8977127923483570     
   9.7066666666666745E-002 ,   4.8695309760980274     
   9.7600000000000020E-002 ,   4.8419928096695006     
   9.8133333333333295E-002 ,   4.8150920444691048     
   9.8666666666666569E-002 ,   4.7888221698673235     
   9.9200000000000066E-002 ,   4.7631763936567086     
   9.9733333333333340E-002 ,   4.7381476284228325     
  0.10026666666666673      ,   4.7137284860944719     
  0.10080000000000000      ,   4.6899112823977864     
  0.10133333333333328      ,   4.6666880522913319     
  0.10186666666666677      ,   4.6440505767434468     
  0.10240000000000005      ,   4.6219904204719660     
  0.10293333333333332      ,   4.6004989795419693     
